asset,liab,m_d,m_p,ir,gn
0.0,10000000.0,06.06.2018,76,2.0252,688
10400000.0,0.0,06.06.2018,76,2.0252,850
10400000.0,0.0,06.06.2018,76,2.0252,851
14300000.0,0.0,06.06.2018,76,2.0252,852
8500000.0,0.0,06.06.2018,76,2.0252,846
0.0,10200000.0,06.06.2018,76,2.0252,612
10200000.0,0.0,06.06.2018,76,2.0252,853
10300000.0,0.0,06.06.2018,76,2.0252,854
0.0,20800000.0,06.06.2018,76,2.0252,792
10400000.0,0.0,06.06.2018,76,2.0252,855
0.0,67800000.0,07.06.2018,77,2.0349,753
0.0,103200000.0,07.06.2018,77,2.0349,856
10000000.0,0.0,07.06.2018,77,2.0349,857
60300000.0,0.0,07.06.2018,77,2.0349,843
24400000.0,0.0,07.06.2018,77,2.0349,698
0.0,54200000.0,07.06.2018,77,2.0349,788
42000000.0,0.0,07.06.2018,77,2.0349,598
14500000.0,0.0,07.06.2018,77,2.0349,858
0.0,52000000.0,07.06.2018,77,2.0349,619
10300000.0,0.0,07.06.2018,77,2.0349,859
6000000.0,0.0,07.06.2018,77,2.0349,830
10000000.0,0.0,07.06.2018,77,2.0349,860
0.0,10200000.0,07.06.2018,77,2.0349,678
76600000.0,0.0,07.06.2018,77,2.0349,861
10400000.0,0.0,07.06.2018,77,2.0349,862
0.0,75400000.0,07.06.2018,77,2.0349,718
10000000.0,0.0,07.06.2018,77,2.0349,863
12400000.0,0.0,07.06.2018,77,2.0349,662
0.0,27200000.0,07.06.2018,77,2.0349,864
61300000.0,0.0,07.06.2018,77,2.0349,865
0.0,100000000.0,07.06.2018,77,2.0349,866
16600000.0,0.0,07.06.2018,77,2.0349,759
54500000.0,0.0,07.06.2018,77,2.0349,867
10300000.0,0.0,07.06.2018,77,2.0349,868
10300000.0,0.0,07.06.2018,77,2.0349,869
0.0,43400000.0,07.06.2018,77,2.0349,805
5300000.0,0.0,07.06.2018,77,2.0349,754
26000000.0,0.0,07.06.2018,77,2.0349,600
6000000.0,0.0,07.06.2018,77,2.0349,847
10400000.0,0.0,07.06.2018,77,2.0349,870
20900000.0,0.0,07.06.2018,77,2.0349,871
0.0,36900000.0,07.06.2018,77,2.0349,872
36900000.0,0.0,07.06.2018,77,2.0349,754
0.0,50000000.0,07.06.2018,77,2.0349,628
54300000.0,0.0,07.06.2018,77,2.0349,756
10300000.0,0.0,07.06.2018,77,2.0349,873
10300000.0,0.0,07.06.2018,77,2.0349,874
12400000.0,0.0,07.06.2018,77,2.0349,686
0.0,14300000.0,07.06.2018,77,2.0349,852
0.0,20900000.0,07.06.2018,77,2.0349,669
30000000.0,0.0,07.06.2018,77,2.0349,624
0.0,22531.93,18.05.2018,57,2.035,624
0.0,31540.6,18.05.2018,57,2.04,624
0.0,103300000.0,08.06.2018,78,2.0473,875
0.0,10000000.0,08.06.2018,78,2.0473,704
0.0,11100000.0,08.06.2018,78,2.0473,844
21300000.0,0.0,08.06.2018,78,2.0473,876
11300000.0,0.0,08.06.2018,78,2.0473,816
21900000.0,0.0,08.06.2018,78,2.0473,877
14400000.0,0.0,08.06.2018,78,2.0473,878
0.0,11000000.0,08.06.2018,78,2.0473,787
0.0,10300000.0,08.06.2018,78,2.0473,646
0.0,1000000.0,08.06.2018,78,2.0473,622
0.0,103300000.0,08.06.2018,78,2.0473,879
21300000.0,0.0,08.06.2018,78,2.0473,880
0.0,20700000.0,08.06.2018,78,2.0473,881
207100000.0,0.0,08.06.2018,78,2.0473,882
0.0,5500000.0,08.06.2018,78,2.0473,671
51500000.0,0.0,08.06.2018,78,2.0473,883
20500000.0,0.0,08.06.2018,78,2.0473,764
0.0,11000000.0,08.06.2018,78,2.0473,794
108900000.0,0.0,08.06.2018,78,2.0473,879
0.0,20800000.0,08.06.2018,78,2.0473,837
0.0,21300000.0,08.06.2018,78,2.0473,733
0.0,39000000.0,08.06.2018,78,2.0473,884
0.0,100000000.0,08.06.2018,78,2.0473,885
0.0,301500000.0,08.06.2018,78,2.0473,886
0.0,14400000.0,08.06.2018,78,2.0473,773
0.0,12400000.0,08.06.2018,78,2.0473,853
0.0,20500000.0,08.06.2018,78,2.0473,809
0.0,104400000.0,08.06.2018,78,2.0473,824
0.0,10300000.0,08.06.2018,78,2.0473,663
0.0,10300000.0,08.06.2018,78,2.0473,664
54900000.0,0.0,08.06.2018,78,2.0473,887
0.0,25100000.0,08.06.2018,78,2.0473,888
55100000.0,0.0,08.06.2018,78,2.0473,889
36500000.0,0.0,08.06.2018,78,2.0473,761
0.0,20700000.0,08.06.2018,78,2.0473,890
0.0,43500000.0,08.06.2018,78,2.0473,796
0.0,102200000.0,08.06.2018,78,2.0473,891
52800000.0,0.0,08.06.2018,78,2.0473,892
54400000.0,0.0,08.06.2018,78,2.0473,893
54400000.0,0.0,08.06.2018,78,2.0473,894
12300000.0,0.0,08.06.2018,78,2.0473,895
0.0,50000000.0,11.06.2018,81,2.0573,648
0.0,20000000.0,11.06.2018,81,2.0573,785
10300000.0,0.0,11.06.2018,81,2.0573,896
3700000.0,0.0,11.06.2018,81,2.0573,684
5500000.0,0.0,11.06.2018,81,2.0573,821
0.0,108300000.0,11.06.2018,81,2.0573,772
71000000.0,0.0,11.06.2018,81,2.0573,897
52800000.0,0.0,11.06.2018,81,2.0573,898
0.0,230000000.0,11.06.2018,81,2.0573,807
0.0,20600000.0,11.06.2018,81,2.0573,822
10300000.0,0.0,11.06.2018,81,2.0573,899
10300000.0,0.0,11.06.2018,81,2.0573,900
11000000.0,0.0,11.06.2018,81,2.0573,901
0.0,102100000.0,11.06.2018,81,2.0573,642
0.0,230000000.0,11.06.2018,81,2.0573,843
0.0,26900000.0,11.06.2018,81,2.0573,902
0.0,30600000.0,11.06.2018,81,2.0573,903
230000000.0,0.0,11.06.2018,81,2.0573,904
10000000.0,0.0,11.06.2018,81,2.0573,905
0.0,10000000.0,11.06.2018,81,2.0573,732
0.0,10000000.0,11.06.2018,81,2.0573,766
10900000.0,0.0,11.06.2018,81,2.0573,906
206200000.0,0.0,11.06.2018,81,2.0573,741
34000000.0,0.0,11.06.2018,81,2.0573,745
10000000.0,0.0,11.06.2018,81,2.0573,907
10000000.0,0.0,11.06.2018,81,2.0573,908
0.0,11219.09,23.05.2018,62,2.07,648
100000000.0,0.0,11.06.2018,81,2.0714,825
0.0,5000000.0,11.06.2018,81,2.0714,684
0.0,5000000.0,11.06.2018,81,2.0714,693
0.0,54100000.0,11.06.2018,81,2.0714,817
10400000.0,0.0,11.06.2018,81,2.0714,909
0.0,50000000.0,11.06.2018,81,2.0714,651
11000000.0,0.0,11.06.2018,81,2.0714,910
11000000.0,0.0,11.06.2018,81,2.0714,911
17750000.0,0.0,11.06.2018,81,2.0714,841
31100000.0,0.0,11.06.2018,81,2.0714,744
3900000.0,0.0,11.06.2018,81,2.0714,718
28100000.0,0.0,11.06.2018,81,2.0714,714
0.0,11000000.0,11.06.2018,81,2.0714,812
41000000.0,0.0,11.06.2018,81,2.0714,667
10300000.0,0.0,11.06.2018,81,2.0714,912
10300000.0,0.0,11.06.2018,81,2.0714,913
10300000.0,0.0,11.06.2018,81,2.0714,914
30800000.0,0.0,11.06.2018,81,2.0714,700
12400000.0,0.0,11.06.2018,81,2.0714,915
10300000.0,0.0,11.06.2018,81,2.0714,916
20700000.0,0.0,11.06.2018,81,2.0714,819
27200000.0,0.0,11.06.2018,81,2.0714,864
103000000.0,0.0,11.06.2018,81,2.0714,786
54400000.0,0.0,11.06.2018,81,2.0714,917
11000000.0,0.0,11.06.2018,81,2.0714,918
10300000.0,0.0,11.06.2018,81,2.0714,919
20600000.0,0.0,11.06.2018,81,2.0714,676
1000000.0,0.0,11.06.2018,81,2.0714,661
20000000.0,0.0,11.06.2018,81,2.0714,920
17000000.0,0.0,11.06.2018,81,2.0714,670
0.0,100000000.0,11.06.2018,81,2.0714,897
11000000.0,0.0,11.06.2018,81,2.0714,921
0.0,12000000.0,11.06.2018,81,2.0714,740
10300000.0,0.0,11.06.2018,81,2.0714,922
20600000.0,0.0,11.06.2018,81,2.0714,679
0.0,24900000.0,11.06.2018,81,2.0714,894
0.0,104400000.0,11.06.2018,81,2.0714,923
20600000.0,0.0,11.06.2018,81,2.0714,758
10300000.0,0.0,11.06.2018,81,2.0714,924
0.0,16500000.0,11.06.2018,81,2.0714,892
0.0,6000000.0,11.06.2018,81,2.0714,666
0.0,5000000.0,11.06.2018,81,2.0714,694
0.0,12800000.0,11.06.2018,81,2.0714,883
55300000.0,0.0,11.06.2018,81,2.0714,835
55200000.0,0.0,11.06.2018,81,2.0714,820
20900000.0,0.0,11.06.2018,81,2.0714,925
0.0,103000000.0,11.06.2018,81,2.0714,926
0.0,12500000.0,11.06.2018,81,2.0714,873
10300000.0,0.0,11.06.2018,81,2.0714,927
12800000.0,0.0,11.06.2018,81,2.0714,928
10300000.0,0.0,11.06.2018,81,2.0714,929
0.0,15000000.0,11.06.2018,81,2.0714,699
20600000.0,0.0,11.06.2018,81,2.0714,763
0.0,16500000.0,11.06.2018,81,2.0714,895
0.0,51500000.0,11.06.2018,81,2.0714,661
0.0,30900000.0,11.06.2018,81,2.0714,803
0.0,104600000.0,11.06.2018,81,2.0714,805
10400000.0,0.0,11.06.2018,81,2.0714,930
0.0,50000000.0,12.06.2018,82,2.0714,652
32800000.0,0.0,12.06.2018,82,2.0714,779
0.0,11000000.0,12.06.2018,82,2.0714,815
0.0,61900000.0,12.06.2018,82,2.0714,806
0.0,10400000.0,12.06.2018,82,2.0714,658
0.0,10300000.0,12.06.2018,82,2.0714,668
10400000.0,0.0,12.06.2018,82,2.0714,931
10000000.0,0.0,12.06.2018,82,2.0714,909
0.0,230000000.0,12.06.2018,82,2.0714,904
0.0,10300000.0,12.06.2018,82,2.0714,687
11000000.0,0.0,12.06.2018,82,2.0714,932
11000000.0,0.0,12.06.2018,82,2.0714,933
0.0,17000000.0,12.06.2018,82,2.0714,906
15000000.0,0.0,12.06.2018,82,2.0714,818
20000000.0,0.0,12.06.2018,82,2.0714,934
25000000.0,0.0,12.06.2018,82,2.0714,654
50000000.0,0.0,12.06.2018,82,2.0714,935
0.0,5500000.0,12.06.2018,82,2.0714,672
11000000.0,0.0,12.06.2018,82,2.0714,936
17000000.0,0.0,12.06.2018,82,2.0714,777
0.0,5500000.0,12.06.2018,82,2.0714,746
0.0,50000000.0,12.06.2018,82,2.0714,655
27000000.0,0.0,12.06.2018,82,2.0714,774
0.0,20000000.0,12.06.2018,82,2.0714,799
15000000.0,0.0,12.06.2018,82,2.0714,842
10400000.0,0.0,12.06.2018,82,2.0714,937
0.0,27100000.0,12.06.2018,82,2.0714,935
0.0,20800000.0,12.06.2018,82,2.0714,848
0.0,12800000.0,12.06.2018,82,2.0714,886
10300000.0,0.0,12.06.2018,82,2.0714,938
20800000.0,0.0,12.06.2018,82,2.0714,768
0.0,11000000.0,13.06.2018,83,2.0888,823
0.0,20000000.0,13.06.2018,83,2.0888,801
10300000.0,0.0,13.06.2018,83,2.0888,939
10300000.0,0.0,13.06.2018,83,2.0888,940
10500000.0,0.0,13.06.2018,83,2.0888,941
0.0,33600000.0,13.06.2018,83,2.0888,893
25000000.0,0.0,13.06.2018,83,2.0888,705
0.0,250000000.0,13.06.2018,83,2.0888,722
52000000.0,0.0,13.06.2018,83,2.0888,942
0.0,20700000.0,13.06.2018,83,2.0888,893
0.0,20000000.0,13.06.2018,83,2.0888,804
0.0,115000000.0,13.06.2018,83,2.0888,747
10300000.0,0.0,13.06.2018,83,2.0888,943
0.0,27500000.0,13.06.2018,83,2.0888,944
11000000.0,0.0,13.06.2018,83,2.0888,945
31100000.0,0.0,13.06.2018,83,2.0888,811
0.0,10000000.0,13.06.2018,83,2.0888,781
20700000.0,0.0,13.06.2018,83,2.0888,881
25000000.0,0.0,13.06.2018,83,2.0888,778
11000000.0,0.0,13.06.2018,83,2.0888,946
51000000.0,0.0,13.06.2018,83,2.0888,947
0.0,17000000.0,13.06.2018,83,2.0888,907
21300000.0,0.0,13.06.2018,83,2.0888,948
20000000.0,0.0,13.06.2018,83,2.0888,949
0.0,250000000.0,13.06.2018,83,2.0888,726
7700000.0,0.0,13.06.2018,83,2.0888,892
4200000.0,0.0,13.06.2018,83,2.0888,761
18800000.0,0.0,13.06.2018,83,2.0888,950
0.0,10500000.0,13.06.2018,83,2.0888,653
10000000.0,0.0,13.06.2018,83,2.0888,910
1400000.0,0.0,13.06.2018,83,2.0888,665
50000000.0,0.0,13.06.2018,83,2.0888,951
126000000.0,0.0,13.06.2018,83,2.0888,952
55000000.0,0.0,13.06.2018,83,2.0888,953
10400000.0,0.0,13.06.2018,83,2.0888,954
10000000.0,0.0,13.06.2018,83,2.0888,911
0.0,52250000.0,13.06.2018,83,2.0888,680
0.0,20600000.0,13.06.2018,83,2.0888,831
8000000.0,0.0,13.06.2018,83,2.0888,895
31100000.0,0.0,13.06.2018,83,2.0888,846
3500000.0,0.0,13.06.2018,83,2.0888,680
0.0,46500000.0,13.06.2018,83,2.0888,798
29300000.0,0.0,13.06.2018,83,2.0888,807
0.0,121500000.0,13.06.2018,83,2.0888,715
0.0,47300000.0,13.06.2018,83,2.0888,684
6100000.0,0.0,14.06.2018,84,2.1069,827
0.0,8200000.0,14.06.2018,84,2.1069,737
0.0,103100000.0,14.06.2018,84,2.1069,955
27000000.0,0.0,14.06.2018,84,2.1069,839
158000000.0,0.0,14.06.2018,84,2.1069,956
20900000.0,0.0,14.06.2018,84,2.1069,957
0.0,10500000.0,14.06.2018,84,2.1069,776
0.0,10000000.0,14.06.2018,84,2.1069,784
20000000.0,0.0,14.06.2018,84,2.1069,958
350000000.0,0.0,14.06.2018,84,2.1069,886
10300000.0,0.0,14.06.2018,84,2.1069,945
0.0,41500000.0,14.06.2018,84,2.1069,886
0.0,83200000.0,14.06.2018,84,2.1069,692
21500000.0,0.0,14.06.2018,84,2.1069,959
0.0,41500000.0,14.06.2018,84,2.1069,887
0.0,41500000.0,14.06.2018,84,2.1069,889
0.0,151200000.0,14.06.2018,84,2.1069,691
0.0,12200000.0,14.06.2018,84,2.1069,851
0.0,41500000.0,14.06.2018,84,2.1069,892
0.0,12400000.0,14.06.2018,84,2.1069,854
10300000.0,0.0,14.06.2018,84,2.1069,946
0.0,5100000.0,14.06.2018,84,2.1069,718
6100000.0,0.0,14.06.2018,84,2.1069,886
0.0,16700000.0,14.06.2018,84,2.1069,905
0.0,10000000.0,14.06.2018,84,2.1069,791
0.0,10000000.0,14.06.2018,84,2.1069,800
0.0,14400000.0,14.06.2018,84,2.1069,858
12400000.0,0.0,14.06.2018,84,2.1069,960
8200000.0,0.0,14.06.2018,84,2.1069,901
140000000.0,0.0,14.06.2018,84,2.1069,961
10200000.0,0.0,14.06.2018,84,2.1069,912
0.0,6100000.0,14.06.2018,84,2.1069,727
10000000.0,0.0,14.06.2018,84,2.1069,913
10000000.0,0.0,14.06.2018,84,2.1069,915
0.0,10500000.0,14.06.2018,84,2.1069,782
0.0,12600000.0,14.06.2018,84,2.1069,874
0.0,15000000.0,14.06.2018,84,2.1069,716
54200000.0,0.0,14.06.2018,84,2.1069,962
12400000.0,0.0,14.06.2018,84,2.1069,963
0.0,18000000.0,14.06.2018,84,2.1069,780
109400000.0,0.0,14.06.2018,84,2.1069,891
0.0,1000000.0,15.06.2018,85,2.1245,696
0.0,10000000.0,15.06.2018,85,2.1245,808
100000000.0,0.0,15.06.2018,85,2.1245,833
0.0,42100000.0,15.06.2018,85,2.1245,847
11000000.0,0.0,15.06.2018,85,2.1245,964
10900000.0,0.0,15.06.2018,85,2.1245,965
10400000.0,0.0,15.06.2018,85,2.1245,966
0.0,56600000.0,15.06.2018,85,2.1245,836
45200000.0,0.0,15.06.2018,85,2.1245,746
0.0,53200000.0,15.06.2018,85,2.1245,783
0.0,12400000.0,15.06.2018,85,2.1245,855
0.0,12000000.0,15.06.2018,85,2.1245,849
0.0,14500000.0,15.06.2018,85,2.1245,834
31100000.0,0.0,15.06.2018,85,2.1245,967
10300000.0,0.0,15.06.2018,85,2.1245,968
0.0,10400000.0,15.06.2018,85,2.1245,708
0.0,10400000.0,15.06.2018,85,2.1245,748
12300000.0,0.0,15.06.2018,85,2.1245,969
0.0,22400000.0,15.06.2018,85,2.1245,743
0.0,11000000.0,15.06.2018,85,2.1245,826
82900000.0,0.0,15.06.2018,85,2.1245,970
10200000.0,0.0,15.06.2018,85,2.1245,914
20900000.0,0.0,15.06.2018,85,2.1245,971
18400000.0,0.0,15.06.2018,85,2.1245,972
0.0,204700000.0,15.06.2018,85,2.1245,701
0.0,102700000.0,15.06.2018,85,2.1245,973
106500000.0,0.0,15.06.2018,85,2.1245,875
0.0,10300000.0,15.06.2018,85,2.1245,697
0.0,12300000.0,15.06.2018,85,2.1245,790
65000000.0,0.0,15.06.2018,85,2.1245,755
12300000.0,0.0,15.06.2018,85,2.1245,974
0.0,55000000.0,15.06.2018,85,2.1245,821
0.0,72100000.0,15.06.2018,85,2.1245,725
0.0,10000000.0,15.06.2018,85,2.1245,810
0.0,20900000.0,15.06.2018,85,2.1245,713
20900000.0,0.0,15.06.2018,85,2.1245,975
0.0,20400000.0,15.06.2018,85,2.1245,703
0.0,50000000.0,15.06.2018,85,2.1245,767
0.0,20900000.0,15.06.2018,85,2.1245,760
27700000.0,0.0,15.06.2018,85,2.1245,828
0.0,10400000.0,15.06.2018,85,2.1245,750
60700000.0,0.0,15.06.2018,85,2.1245,976
102400000.0,0.0,15.06.2018,85,2.1245,856
70000000.0,0.0,15.06.2018,85,2.1266,977
0.0,70000000.0,15.06.2018,85,2.1266,752
31411.22,0.0,16.05.2018,55,2.136,739
50000000.0,0.0,18.06.2018,88,2.145,962
0.0,6000000.0,18.06.2018,88,2.145,747
50000000.0,0.0,18.06.2018,88,2.145,978
0.0,17500000.0,18.06.2018,88,2.145,908
0.0,10300000.0,18.06.2018,88,2.145,734
0.0,21300000.0,18.06.2018,88,2.145,735
0.0,55000000.0,18.06.2018,88,2.145,830
207400000.0,0.0,18.06.2018,88,2.145,979
8300000.0,0.0,18.06.2018,88,2.145,906
0.0,20700000.0,18.06.2018,88,2.145,915
5400000.0,0.0,18.06.2018,88,2.145,810
0.0,11000000.0,18.06.2018,88,2.145,829
0.0,10400000.0,18.06.2018,88,2.145,765
0.0,10000000.0,18.06.2018,88,2.145,813
0.0,10000000.0,18.06.2018,88,2.145,814
0.0,36000000.0,18.06.2018,88,2.145,795
10400000.0,0.0,18.06.2018,88,2.145,980
61200000.0,0.0,18.06.2018,88,2.145,981
30000000.0,0.0,18.06.2018,88,2.145,802
0.0,1250000.0,18.06.2018,88,2.145,762
0.0,11100000.0,18.06.2018,88,2.145,847
0.0,6100000.0,18.06.2018,88,2.145,752
0.0,12800000.0,18.06.2018,88,2.145,887
0.0,109200000.0,18.06.2018,88,2.145,738
0.0,100000000.0,18.06.2018,88,2.145,953
0.0,8000000.0,18.06.2018,88,2.145,753
31400000.0,0.0,18.06.2018,88,2.145,827
0.0,10300000.0,18.06.2018,88,2.145,742
12400000.0,0.0,18.06.2018,88,2.145,982
0.0,10300000.0,18.06.2018,88,2.145,749
0.0,8200000.0,18.06.2018,88,2.145,793
12000000.0,0.0,18.06.2018,88,2.145,950
10000000.0,0.0,18.06.2018,88,2.145,918
0.0,30000000.0,18.06.2018,88,2.145,917
200000000.0,0.0,18.06.2018,88,2.145,983
0.0,14300000.0,18.06.2018,88,2.145,878
40800000.0,0.0,18.06.2018,88,2.145,731
12000000.0,0.0,18.06.2018,88,2.145,984
0.0,16600000.0,18.06.2018,88,2.145,901
0.0,12000000.0,18.06.2018,88,2.145,850
0.0,10400000.0,18.06.2018,88,2.145,769
54100000.0,0.0,18.06.2018,88,2.145,985
0.0,17800000.0,18.06.2018,88,2.145,909
0.0,41600000.0,18.06.2018,88,2.145,772
0.0,103000000.0,18.06.2018,88,2.145,961
31200000.0,0.0,18.06.2018,88,2.145,832
14400000.0,0.0,18.06.2018,88,2.1775,986
0.0,127500000.0,18.06.2018,88,2.1775,952
0.0,185600000.0,18.06.2018,88,2.1775,956
10000000.0,0.0,18.06.2018,88,2.1775,925
0.0,27000000.0,18.06.2018,88,2.1775,925
21100000.0,0.0,18.06.2018,88,2.1775,987
18000000.0,0.0,18.06.2018,88,2.1775,970
0.0,21100000.0,18.06.2018,88,2.1775,861
0.0,18000000.0,18.06.2018,88,2.1775,910
102000000.0,0.0,18.06.2018,88,2.1775,866
43400000.0,0.0,18.06.2018,88,2.1775,953
5400000.0,0.0,18.06.2018,88,2.1775,883
0.0,15500000.0,18.06.2018,88,2.1775,889
10300000.0,0.0,18.06.2018,88,2.1775,988
0.0,29400000.0,18.06.2018,88,2.1775,935
25600000.0,0.0,18.06.2018,88,2.1775,888
0.0,20700000.0,18.06.2018,88,2.1775,918
0.0,20500000.0,18.06.2018,88,2.1775,914
53100000.0,0.0,18.06.2018,88,2.1775,989
18000000.0,0.0,18.06.2018,88,2.1775,990
20000000.0,0.0,18.06.2018,88,2.1775,991
0.0,10000000.0,18.06.2018,88,2.1775,857
0.0,20900000.0,18.06.2018,88,2.1775,871
0.0,20900000.0,18.06.2018,88,2.1775,877
0.0,6000000.0,18.06.2018,88,2.1775,865
0.0,55000000.0,18.06.2018,88,2.1775,861
0.0,5600000.0,18.06.2018,88,2.1775,867
16400000.0,0.0,18.06.2018,88,2.1775,926
0.0,21100000.0,18.06.2018,88,2.1775,876
12000000.0,0.0,18.06.2018,88,2.1775,992
200500000.0,0.0,18.06.2018,88,2.1775,993
0.0,27000000.0,18.06.2018,88,2.1775,934
40100000.0,0.0,18.06.2018,88,2.1775,884
10300000.0,0.0,18.06.2018,88,2.1775,994
0.0,20900000.0,18.06.2018,88,2.1775,880
15300000.0,0.0,18.06.2018,88,2.1775,995
8200000.0,0.0,18.06.2018,88,2.1775,905
180000000.0,0.0,18.06.2018,88,2.1775,996
27000000.0,0.0,18.06.2018,88,2.1775,902
0.0,43700000.0,18.06.2018,88,2.1775,883
0.0,10000000.0,18.06.2018,88,2.1775,860
5500000.0,0.0,18.06.2018,88,2.1775,885
0.0,10300000.0,18.06.2018,88,2.1775,859
0.0,31000000.0,18.06.2018,88,2.1775,898
0.0,25600000.0,18.06.2018,88,2.1775,917
0.0,51500000.0,18.06.2018,88,2.1775,867
0.0,102300000.0,18.06.2018,88,2.1775,976
86500000.0,0.0,18.06.2018,88,2.1775,926
0.0,100000000.0,19.06.2018,89,2.1775,962
10900000.0,0.0,19.06.2018,89,2.1775,997
10900000.0,0.0,19.06.2018,89,2.1775,998
50000000.0,0.0,19.06.2018,89,2.1775,999
38000000.0,0.0,19.06.2018,89,2.1775,872
20700000.0,0.0,19.06.2018,89,2.1775,890
20800000.0,0.0,19.06.2018,89,2.1775,1000
11000000.0,0.0,19.06.2018,89,2.1775,1001
0.0,19100000.0,19.06.2018,89,2.1775,911
10000000.0,0.0,19.06.2018,89,2.1775,934
8800000.0,0.0,19.06.2018,89,2.1775,908
22000000.0,0.0,19.06.2018,89,2.1775,1002
22000000.0,0.0,19.06.2018,89,2.1775,1003
12500000.0,0.0,19.06.2018,89,2.1775,1004
0.0,55000000.0,19.06.2018,89,2.1775,865
96200000.0,0.0,19.06.2018,89,2.1775,885
40800000.0,0.0,19.06.2018,89,2.1775,976
10900000.0,0.0,19.06.2018,89,2.1775,1005
0.0,12200000.0,19.06.2018,89,2.1775,870
10400000.0,0.0,19.06.2018,89,2.1775,1006
76000000.0,0.0,19.06.2018,89,2.1775,1007
0.0,31200000.0,19.06.2018,89,2.1775,894
0.0,12000000.0,19.06.2018,89,2.1775,869
0.0,204000000.0,19.06.2018,89,2.1775,882
0.0,10200000.0,19.06.2018,89,2.1775,863
0.0,10200000.0,19.06.2018,89,2.1775,868
21900000.0,0.0,19.06.2018,89,2.1775,1008
30900000.0,0.0,19.06.2018,89,2.1775,903
4500000.0,0.0,19.06.2018,89,2.1775,867
11000000.0,0.0,19.06.2018,89,2.1775,1009
0.0,10400000.0,19.06.2018,89,2.1775,862
0.0,20000000.0,27.04.2018,36,2.1841,1010
0.0,22743.97,23.04.2018,32,2.196,1011
21300000.0,0.0,20.06.2018,90,2.2018,1012
0.0,22000000.0,20.06.2018,90,2.2018,898
10900000.0,0.0,20.06.2018,90,2.2018,1013
0.0,12000000.0,20.06.2018,90,2.2018,900
0.0,20400000.0,20.06.2018,90,2.2018,912
8300000.0,0.0,20.06.2018,90,2.2018,907
28000000.0,0.0,20.06.2018,90,2.2018,944
25000000.0,0.0,20.06.2018,90,2.2018,956
0.0,10200000.0,20.06.2018,90,2.2018,896
16300000.0,0.0,20.06.2018,90,2.2018,1014
0.0,100800000.0,20.06.2018,90,2.2018,970
14600000.0,0.0,20.06.2018,90,2.2018,1015
0.0,208800000.0,20.06.2018,90,2.2018,979
110300000.0,0.0,20.06.2018,90,2.2018,923
0.0,20900000.0,20.06.2018,90,2.2018,920
0.0,20400000.0,20.06.2018,90,2.2018,913
14300000.0,0.0,20.06.2018,90,2.2018,1016
20400000.0,0.0,20.06.2018,90,2.2018,1017
29500000.0,0.0,20.06.2018,90,2.2018,897
10200000.0,0.0,20.06.2018,90,2.2018,943
10000000.0,0.0,20.06.2018,90,2.2018,935
0.0,200000000.0,20.06.2018,90,2.2018,983
0.0,11000000.0,20.06.2018,90,2.2018,899
0.0,54200000.0,21.06.2018,91,2.2225,942
15100000.0,0.0,21.06.2018,91,2.2225,1018
10000000.0,0.0,21.06.2018,91,2.2225,940
10000000.0,0.0,21.06.2018,91,2.2225,941
0.0,20000000.0,21.06.2018,91,2.2225,943
15000000.0,0.0,21.06.2018,91,2.2225,1019
0.0,21300000.0,21.06.2018,91,2.2225,947
0.0,20600000.0,21.06.2018,91,2.2225,946
0.0,30800000.0,21.06.2018,91,2.2225,947
103100000.0,0.0,21.06.2018,91,2.2225,955
0.0,204000000.0,21.06.2018,91,2.2225,993
0.0,15000000.0,21.06.2018,91,2.2225,939
0.0,25000000.0,21.06.2018,91,2.2225,948
25000000.0,0.0,21.06.2018,91,2.2225,1020
11000000.0,0.0,21.06.2018,91,2.2225,1021
0.0,20400000.0,21.06.2018,91,2.2225,945
0.0,25000000.0,21.06.2018,91,2.2225,949
0.0,16700000.0,21.06.2018,91,2.2225,941
0.0,16000000.0,21.06.2018,91,2.2225,940
20400000.0,0.0,21.06.2018,91,2.2225,1022
20400000.0,0.0,21.06.2018,91,2.2225,1023
21300000.0,0.0,21.06.2018,91,2.2225,1024
12400000.0,0.0,21.06.2018,91,2.2225,1025
15500000.0,0.0,21.06.2018,91,2.2225,1026
40800000.0,0.0,21.06.2018,91,2.2225,989
16700000.0,0.0,21.06.2018,91,2.2225,1027
106000000.0,0.0,21.06.2018,91,2.2225,973
0.0,30800000.0,21.06.2018,91,2.2225,950
21300000.0,0.0,22.06.2018,92,2.2481,1028
18000000.0,0.0,22.06.2018,92,2.2481,1029
0.0,87921000.0,18.06.2018,88,2.31,989
70000000.0,0.0,15.06.2018,85,2.3375,1030
40000000.0,0.0,31.05.2018,70,2.5394,1031
0.0,40000000.0,31.05.2018,70,2.5394,1031
40000000.0,0.0,31.05.2018,70,2.5442,1032
0.0,53359.31,24.04.2018,33,2.75,1033
26598.02,0.0,30.04.2018,39,2.75,1033
26524.42,0.0,08.05.2018,47,2.75,1033
0.0,26524.42,08.05.2018,47,2.75,1034
8842.28,0.0,21.05.2018,60,2.85,1034
0.0,375731.11,27.04.2018,36,3.0,1035
0.0,905331.69,27.04.2018,36,3.0,1036
0.0,427.07,27.04.2018,36,3.0,1037
0.0,68303.99,27.04.2018,36,3.0,1038
0.0,401274.24,30.04.2018,39,3.0,1039
0.0,8918.16,21.05.2018,60,3.0,1040
0.0,9673.1,29.05.2018,68,3.0,1041
